score,seq,track_id,frame,end_frame,lost,gpr_dist,kf_dist,margin,disp_norm,det_score,sigma,n_obs,file
47.68759406630369,MOT17-02-FRCNN,11,130,121,9,0.717934035202881,7.859297224971545,7.141363189768664,0.06257327593435863,0.36160945892333984,2.49878597973937,60,MOT17-02-FRCNN_t11_f130.json
47.54815729100477,MOT20-05,1490,511,492,19,14.828577180882155,30.106639198896353,15.278062018014198,0.13931298547138238,0.189200758934021,4.111819873590602,60,MOT20-05_t1490_f511.json
47.547969146427576,MOT20-05,1491,511,492,19,14.828552127103208,30.106508030657075,15.277955903553867,0.13931301778589822,0.18903493881225586,4.111837962737009,60,MOT20-05_t1491_f511.json
47.33215118536339,MOT20-03,651,447,436,11,2.940306778482164,11.247823173893117,8.307516395410953,0.0780858275658788,0.22940278053283691,3.246493078331582,60,MOT20-03_t651_f447.json
47.0628570056669,MOT20-05,1792,1450,1442,8,2.433910420224949,9.973880092443586,7.539969672218637,0.05277239728484782,0.193342924118042,3.5670077822459647,60,MOT20-05_t1792_f1450.json
47.0628570056669,MOT20-05,1841,1450,1442,8,2.433910420224949,9.973880092443586,7.539969672218637,0.05277239728484782,0.193342924118042,3.5670077822459647,60,MOT20-05_t1841_f1450.json
46.89238745544029,MOT20-03,601,640,632,8,0.7780702566141788,6.844992020850989,6.06692176423681,0.015446193880638299,0.10678410530090332,2.365318099419397,60,MOT20-03_t601_f640.json
46.88691910098195,MOT20-05,1243,1141,1126,15,4.685405165760161,13.412321421193342,8.726916255433181,0.06271694147080849,0.16421502828598022,4.456127237601057,60,MOT20-05_t1243_f1141.json
46.87002563986008,MOT20-05,1216,1141,1126,15,4.710868593761482,13.439481538309137,8.728612944547654,0.06254438851579144,0.16450774669647217,4.4647382714801,60,MOT20-05_t1216_f1141.json
46.87002563986008,MOT20-05,1242,1141,1126,15,4.710868593761482,13.439481538309137,8.728612944547654,0.06254438851579144,0.16450774669647217,4.4647382714801,60,MOT20-05_t1242_f1141.json
46.62515828356378,MOT20-03,602,640,632,8,0.8710397497841,6.8498461646042355,5.978806414820135,0.015380493209746474,0.10710561275482178,2.3633945054232237,60,MOT20-03_t602_f640.json
46.394150261527386,MOT17-02-FRCNN,81,243,237,6,4.42167323349902,15.212425959416302,10.790752725917283,0.12996717633804977,0.39493393898010254,6.294201815565722,17,MOT17-02-FRCNN_t81_f243.json
